name,main_category,category,address,city,lat,lng,rating,reviews_count,reviewsDistribution_oneStar,reviewsDistribution_twoStar,reviewsDistribution_threeStar,reviewsDistribution_fourStar,reviewsDistribution_fiveStar,weekly_hours,imageUrl,url
जल उत्पन्न प्रकोप ब्यबस्थापन बिभाग,Government office,Government office,"MC8J+586, Suryabinayak 44800, Nepal",Suryabinayak,27.6654225,85.4307688,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bxVTDvA1rg1qnSrRZavRTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.55138&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=%E0%A4%9C%E0%A4%B2%20%E0%A4%89%E0%A4%A4%E0%A5%8D%E0%A4%AA%E0%A4%A8%E0%A5%8D%E0%A4%A8%20%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%95%E0%A5%8B%E0%A4%AA%20%E0%A4%AC%E0%A5%8D%E0%A4%AF%E0%A4%AC%E0%A4%B8%E0%A5%8D%E0%A4%A5%E0%A4%BE%E0%A4%AA%E0%A4%A8%20%E0%A4%AC%E0%A4%BF%E0%A4%AD%E0%A4%BE%E0%A4%97&query_place_id=ChIJFf_RDqka6zkRAYCMO_jPIcE
"Inland Revenue Office, Bhaktapur",Government office,Government office,"MC8P+883, Araniko Highway, Bhaktapur 44800, Nepal",Bhaktapur,27.6657685,85.4357939,3.2,25,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwhKz4nUtqLGcLxbo2oddDx-wiFmAAcaoXzWsvsMg78bhuBtTsufpXJDAZ1cT_hKex_gqv4quBvleC4_0cVzWxpky87di4XbDxrTkCjIsbPTPvbL78TzjaGGPeb3eK9lP2Kv3Lo=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Inland%20Revenue%20Office%2C%20Bhaktapur&query_place_id=ChIJH8Tj51QF6zkRQgTvsh8hGYc
Water Supply Office Bhaktapur Katunje,Government office,Government office,"MC66+XPG, F099, Suryabinayak 44800, Nepal",Suryabinayak,27.6624382,85.4118313,5.0,1,0,0,0,0,0,54.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZIYuKdIaO3UaBwYwJROKzg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.12115&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Water%20Supply%20Office%20Bhaktapur%20Katunje&query_place_id=ChIJBRADCwAb6zkRfu6SbEQ4fJk
"FWSSMP, Bhaktapur, Suryabinayak",Government office,Government office,"MC66+XPG, F099, Suryabinayak 44800, Nepal",Suryabinayak,27.6624642,85.4119621,0.0,0,0,0,0,0,0,42.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzNQMlqeLtMoKeYp61uyL34SnOgvINOJdg5s4auxOC0mTyObVytKPvaCH37i9fzJMURzlZxk9fQmvfF8lDFViL_t0hKvZkTBNrJtNZmzyUx0rErzyL3foPvvvA8xiMoHMKjyZVD=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=FWSSMP%2C%20Bhaktapur%2C%20Suryabinayak&query_place_id=ChIJablRRAAb6zkRG_jdR02d9Mk
Suryabinayak Municipality office सुर्यविनायक नगरपालिका कार्यालय,Government office,Government office,"MC93+5Q6, Suryabinayak, Nepal",Suryabinayak,27.668135,85.4045498,2.5,2,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxpAD1nwWN5qj0dHkrFCrpESCpsZuQ78sXtH81xPGraYHonhVHT5rlBwwghhnTPnjUlKuoZAK9spvwy-xN2ivzjfd8nJnsUaaTfN4nacI7CPKxAhD80a70BTtIVXhkQtE66zqeh5ldz1DM=w408-h252-k-no,https://www.google.com/maps/search/?api=1&query=Suryabinayak%20Municipality%20office%20%E0%A4%B8%E0%A5%81%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%B5%E0%A4%BF%E0%A4%A8%E0%A4%BE%E0%A4%AF%E0%A4%95%20%E0%A4%A8%E0%A4%97%E0%A4%B0%E0%A4%AA%E0%A4%BE%E0%A4%B2%E0%A4%BF%E0%A4%95%E0%A4%BE%20%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF&query_place_id=ChIJIwh3TwAb6zkREvf4wCaZ1oU
"Department Of Transport Management, Shrijana Nagar, Bhaktapur",Government office,Government office,"Shyama Shyam Dham, Nikosera, Madhyapur Thimi 44811 Araniko Highway, Madhyapur Thimi 44811, Nepal",Madhyapur Thimi,27.6738458,85.4050938,3.2,61,0,0,0,0,0,30.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy3QD3p_7dy1grMzpshyO08sXGq2bxb03vcizZu89pBARlBGPQcg33bzQL7hlsvbl-gsbGwK1QEQJNeKhwc4vAImit0W-2pUg8-Dd9EBmN2ociv0E_FbT74O_DAfhy8mFs1KLCJVQ=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Department%20Of%20Transport%20Management%2C%20Shrijana%20Nagar%2C%20Bhaktapur&query_place_id=ChIJ_UtMjY8a6zkRRCMu0gcA7yA
"Police Booth, Duwakot",Government office,Government office,"MCH5+62M, Bhaktapur Road, Bhaktapur 44800, Nepal",Bhaktapur,27.6780782,85.4075502,3.5,2,0,0,0,0,0,168.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rVMQfwCFLrejfLhsc49u1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.01132&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Police%20Booth%2C%20Duwakot&query_place_id=ChIJ1_z665Ea6zkRXWMmYel2KfM
कोष तथा लेखा नियन्त्रण कार्यालय भक्तपुर,Government office,Government office,"MC93+3JX, Suryabinayak, Nepal",Suryabinayak,27.6677281,85.4041215,2.5,2,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwNMK_B3COmO1dGW110I0641Bm1a2H7OLRn4I989Eo-7b1IzITVfGmuPro9rkiDgmNJpdzG9hdk4AmZrSKpaQuzgJL8TPGn-mwriEgsFvjQgPDf3rwFnXiTz0bfgVnJbLz1lH8=w408-h906-k-no,https://www.google.com/maps/search/?api=1&query=%E0%A4%95%E0%A5%8B%E0%A4%B7%20%E0%A4%A4%E0%A4%A5%E0%A4%BE%20%E0%A4%B2%E0%A5%87%E0%A4%96%E0%A4%BE%20%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A3%20%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF%20%E0%A4%AD%E0%A4%95%E0%A5%8D%E0%A4%A4%E0%A4%AA%E0%A5%81%E0%A4%B0&query_place_id=ChIJ-UqV4QUb6zkRmAoe4VuDeu4
"Road Division Bhaktapur, Katunje",Government office,Government office,"MC93+4H8, Bhaktapur, Nepal",Bhaktapur,27.667792,85.4039576,3.7,14,0,0,0,0,0,42.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyjyStUbk2VdyvXvSd47_5v0zrUuN3-t-MvMs_R67-fkw-xeERfEG_2pSWiGOMHG7rhjQ_W5wcWaU3OupOrfIHZIyKS9-d3wWvcHoTDN7ql3tU81ozE7hQWvycavFfYr3ecu51B=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Road%20Division%20Bhaktapur%2C%20Katunje&query_place_id=ChIJdWHmh4Qa6zkRFdy907SBPhI
Bhaktapur Municipality Ward No. 3 Office,Government office,Government office,"MCCG+F7P, Bhaktapur 44800, Nepal",Bhaktapur,27.671221,85.4256939,0.0,0,0,0,0,0,0,42.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzEtkp9UvXxU380C71uikFpNpet9fIUR0v5EEdiYddmejdjOeglrh0vLqQKclAGcbQg_a8WU3a_Uwv1bmoK7edR61TROQ-yuikSFuhNkuvM4vtLj7EGUhlBo-_cWRNGVPX0VY0=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Bhaktapur%20Municipality%20Ward%20No.%203%20Office&query_place_id=ChIJO7jzC6Ua6zkRK3l6B65H_84
Fine Beauty Parlour & Traning Centre,Beauty salon,Beauty salon,"MCCH+PR6, तौमादी, Bhaktapur 44800, Nepal",Bhaktapur,27.6717949,85.4295299,3.5,2,0,1,0,0,1,84.0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFwBjdoh0Nz3_TPVcGpMtBYfmAyvaZbjyY9TitPIZ06XaO6E7uzaD2ikwnb5tlOWY6UBxkAII6zIWufi3saUipMpfBM3fCSPUai-QzrOVm4m1I-2eMTzMJx4rdWZTEN-MfEpe2TRJKCrVB5ODBwSmBlQ7DLfJ0z5f3Abnzv-_dSRbjQBsq7CzhjgSTOsGPrkGOUtw=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Fine%20Beauty%20Parlour%20%26%20Traning%20Centre&query_place_id=ChIJZ6MMsq8a6zkRGGyK4yuBKMQ
Ground Zero Beauty Parlour & Training Center,Beauty salon,Beauty salon,"MCFG+237, इताहँ सडक, Bhaktapur 44800, Nepal",Bhaktapur,27.672525,85.425185,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-Z9ej2OTnMQTvlxAJAlFFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.16426&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Ground%20Zero%20Beauty%20Parlour%20%26%20Training%20Center&query_place_id=ChIJFy0dI6Ua6zkRo432wvmUuf8
Sweta Beauty Home & Training Center,Beauty salon,Beauty salon,"MC9H+J53, राम मन्दिर रोड, Bhaktapur 44800, Nepal",Bhaktapur,27.669006,85.427928,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TeODpgkZdC6VHaquJW_BXA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=256.6424&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Sweta%20Beauty%20Home%20%26%20Training%20Center&query_place_id=ChIJy5zFRK8a6zkRCXNyCf2QItU
Sarita Beauty parlor and traning Center,Beauty salon,Beauty salon,"MC8G+98X, सुर्यविनायक, Bhaktapur 44800, Nepal",Bhaktapur,27.6659873,85.4258637,5.0,2,0,0,0,0,2,84.0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGQezRo1Oo-ly9t33Ywmw3ArpP_O-u9g0vV76-vrAXGo_c513cvHcfRjK3n4-GUuP2JT4Sv2HeUodrP01Fm21MvyzUdyCAQngdS5P0FGbRXMIpijkGDYSXXEIo8-4GuR0HszLKqAcIBaryjwJeaUHzx-AyyduOfht6hvGkWE44h1BfxViMwo34Go2O8aIo-PDEhSA=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Sarita%20Beauty%20parlor%20and%20traning%20Center&query_place_id=ChIJ3zf5RqYa6zkRTOJoo5cXdS8
एलिगेन्स ब्युटी पार्लर एण्ड टे्र्‍निङ्ग सेन्टर,Beauty salon,Beauty salon,"MC9H+J5G, बोलाछें सडक, Bhaktapur 44800, Nepal",Bhaktapur,27.6690692,85.4279485,0.0,0,0,0,0,0,0,63.0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHYOUGFFDDLMl6bdVZ7y0Y6kQQ3fxg2cGfDv83vzQmB3Ol71Qd-T1dgNFyCvvufxe1HSYqH5tVskJJ45k20uHR_chIX8vvciFDc43muHwZGOfB5sQy5mTMm6Eu5ZZqO0Cnbfr6x8ISCCzgBc5JlT6uIhsrYeDekRN211Z-pBPqkFcMgjRx7p0M_EDkEyh4ctcW4TkU=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=%E0%A4%8F%E0%A4%B2%E0%A4%BF%E0%A4%97%E0%A5%87%E0%A4%A8%E0%A5%8D%E0%A4%B8%20%E0%A4%AC%E0%A5%8D%E0%A4%AF%E0%A5%81%E0%A4%9F%E0%A5%80%20%E0%A4%AA%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%B2%E0%A4%B0%20%E0%A4%8F%E0%A4%A3%E0%A5%8D%E0%A4%A1%20%E0%A4%9F%E0%A5%87%E0%A5%8D%E0%A4%B0%E0%A5%8D%E2%80%8D%E0%A4%A8%E0%A4%BF%E0%A4%99%E0%A5%8D%E0%A4%97%20%E0%A4%B8%E0%A5%87%E0%A4%A8%E0%A5%8D%E0%A4%9F%E0%A4%B0&query_place_id=ChIJHSWeRK8a6zkRjgneFGeteOs
Duwakot City Banquet,Banquet hall,Banquet hall,"Duwakot VDC, Sallaghari- Duwakot Rd, Changunarayan, Nepal",Changunarayan,27.6870603,85.4122556,4.1,78,0,0,0,0,0,105.5,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwSP0RinkD1afbS0ub79rRg9AA-jL-Q8LebXFdWPKs7M51IaITHUyTFIOE_mX-oTAbIF8XOHoxNNW15hmNqWuJrRpmgxWudUzJYhokvvD95DGLgkAWZHtjRdt0Wf6OtF_ViA1rDyA=w546-h240-k-no,https://www.google.com/maps/search/?api=1&query=Duwakot%20City%20Banquet&query_place_id=ChIJhdFU6dcb6zkRVSwZ1JM_0xg
Ittachhen,Gym,Gym,"MCCF+RR9, Bhaktapur 44800, Nepal",Bhaktapur,27.6720418,85.4246034,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8uU4Du8-vz0yEu07GIGdwQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=63.268936&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Ittachhen&query_place_id=ChIJYaoeXnMb6zkRRnQDgzjPFj0
Luniva's Fitness,Gym,Gym,"MCGP+M2M, Bhaktapur 44800, Nepal",Bhaktapur,27.6767221,85.435053,3.7,7,1,0,0,5,1,84.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy4kYFmIBUySAvA8vnMIJdP5y0wfT3kUGJw20_pgK9xOrl0m50qo5wcuAsEeM6a-gj3lx4rZR_NO_pAqGk0HTbywXhHmJ2gzPxpDQafyvVs7l6-mrlnC516_mx1uvM9UW2IdB6i=w408-h269-k-no,https://www.google.com/maps/search/?api=1&query=Luniva's%20Fitness&query_place_id=ChIJYxTOhIIb6zkR1EnRG-mEerE
Ajima dahi vandar,Gym,Gym,"MCFH+R7C, The tourist bus park, 44800, Nepal",Bhaktapur,27.6745571,85.4281363,3.3,3,1,0,0,1,1,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q-lGvc7XihL4sZ755xST7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.49777&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Ajima%20dahi%20vandar&query_place_id=ChIJDY-_17ob6zkR4ts2TZXjNQs
Club Desparado Gym & Zumba,Gym,Gym,"MCGG+2PQ Byasi, Bhaktapur 44800, Nepal",Bhaktapur,27.6750858,85.4268628,4.3,18,0,0,0,0,0,90.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lmTbctmTGQ4pOeyN7y1P3A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.19235&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Club%20Desparado%20Gym%20%26%20Zumba&query_place_id=ChIJ6xBsb9ob6zkRRTRaaY1SzFY
Tripurasundari Gymnastics Hall,Gym,Gym,"MCFJ+428, Bhaktapur 44800, Nepal",Bhaktapur,27.6727873,85.4300842,5.0,4,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwl2gfXQ7m_24CZjyZ0sf_aLAp9qpcSdupiokKQX4IE3RNrWFLb5aVFPGOewneQEFyWRoyUZuMfstzxpUb8U7YPFGnnvDOFx_klbEk6bfQPcH8f9s8XZcPv8cbBdkpYL7z8hzlf=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Tripurasundari%20Gymnastics%20Hall&query_place_id=ChIJw5RNNK4a6zkRg2D0-Eao_ZQ
Maheshwari Open Gym Garden,Gym,Gym,"MCCP+763 Maheshwari Temple, Bhaktapur 44800, Nepal",Bhaktapur,27.6706307,85.4355555,4.7,3,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw9OmNxNKpkNoreemaXvHaK5RSB5rp6fC3ULiAFh_Z6B412nN3fRNRYQCFhlFobyl3LB-xeil6QKmKbx33sOkLkwX38EUZnjN67er6OpQa2zjcQKMcL5-g9dyqdUcIkeNBwj3m5=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Maheshwari%20Open%20Gym%20Garden&query_place_id=ChIJbzdDQGYb6zkRk2AIacQWVbg
Mulkdhoka,Gym,Gym,"MCGM+MX7, Jagati-KamalBinayak Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.6766728,85.4349274,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gIAtCesO40k5-9EdVNGXag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.07697&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Mulkdhoka&query_place_id=ChIJTUpr3WQb6zkRXLOqTDWd35g
Lion Physical Fitness,Gym,Gym,"MCCQ+7G9, Bhaktapur 44800, Nepal",Bhaktapur,27.6707145,85.4388469,4.5,12,0,0,0,0,0,87.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwRbqBFu1_yfmMpk4A-m3jXgo_xAfBPYBcN8UY9kb2YyoafJkYngEWSEAAz2718P1njwvyKeEkHZO9oFkxb6yTZFUZpRwgdgUZ_HmP5GhRMP-Pwex8lKhAlfnJtzY2a56TwHkv0iQ=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Lion%20Physical%20Fitness&query_place_id=ChIJTXrlod0F6zkRqbX1RybmJ_k
Gymcha,Gym,Gym,"MC8G+VPC, Bhaktapur 44800, Nepal",Bhaktapur,27.6671531,85.427496,4.7,58,0,0,0,0,0,168.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwOAZfgLxB6oVFDEHwyWy5GXDXPUWBB48VsvB-t6xTKn-YzQ4gi6aRnOwG4cGypibOvkZj-KqtNN9N7zgm2u2Mu2NwoAxfaUrkW9Ea4C5yqyoPQ88B22GGqkBWx8TpXmFUqICSd=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Gymcha&query_place_id=ChIJzRs5qpUb6zkRHSUxQS5-PrU
Active Gym,Gym,Gym,"MCHQ+73W, Nagarkot Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.678232,85.4376925,3.1,14,0,0,0,0,0,87.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxqLznggHObrkhEIpUC4ok-riPFGg-rGk-EmCdDpDjyUVbIXqfCc1KcPrRHxnckObGBIs_x31SlpQk_u5APQ2Gv5iB5oDnfYbPmHSZdCvO3yDBkL-tCUssU8WH_np69uTBaEuua=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Active%20Gym&query_place_id=ChIJ716AzEwF6zkRjYO4h1Pk_JQ
Oxygen Physical FItness,Gym,Gym,"MC8P+XXV, Jagati-KamalBinayak Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.6674892,85.4374257,4.3,12,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cxitWAP27fM3uUFuN1S4dg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=106.52129&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Oxygen%20Physical%20FItness&query_place_id=ChIJ3QDTenEb6zkRGLIS46NIMig
Grind'On Strength & Fitness,Gym,Gym,"MCF5+8R6, Bhaktapur 44800, Nepal",Bhaktapur,27.6735146,85.409604,4.9,192,0,0,0,0,0,84.0,https://lh3.googleusercontent.com/p/AF1QipPKXE0SEbNXUkw4RezQZLcYz1YBdBtZaW_jE2rj=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Grind'On%20Strength%20%26%20Fitness&query_place_id=ChIJ4wbdmVob6zkRcL1UgXbUIww
Flex Anytime Fitness,Gym,Gym,"MC96+HX6, Araniko Highway, Bhaktapur 44800, Nepal",Bhaktapur,27.6687796,85.4124847,4.6,16,0,0,0,0,0,98.5,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzaYSwoWLGwWMc5Xn6qd0nOMgavVlQrv5-T-MJwINm3ioknH7QYA26Z-svZae3FWG1ZTPOSsqgURkpTUTxD2S16fO6WbElHFM_8ctOsfmQaYnTXcmeIQTgNAbXijGOq8rrekFBv=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Flex%20Anytime%20Fitness&query_place_id=ChIJJ_-ys4Mb6zkRGlCyaqhvV7s
Skova Fitness,Gym,Gym,"M9RM+6X8, Dhunche Rd, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.690537,85.3849422,5.0,9,0,0,0,0,0,105.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyDeWKbPh8ydXshrRvq8egCTv5rUthOK5Y9HCWuOn0ZxmOoRjgsgt9fW7eclASHxiK8206PNUuC5APL6Sis-5jBACunnv2Fub5zA4Acya4ww9MkELzuEJiBAXMPKyFXq164xCnEnAS3JrUT=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Skova%20Fitness&query_place_id=ChIJp-HaRAAb6zkRk3Ia6vvIEEg
Gymtaar,Gym,Gym,"Harhar mahadev, Kadaghari, Kathmandu 44600, Nepal",Kathmandu,27.6962486,85.3791994,4.8,109,0,0,0,0,0,90.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxGfUd9mq1WQHs5Vck3K2BCexlqIdvs5LZIkv5SiSFrWGglQnnig8icOKNjLdeLQhygnhA0VTjdGXt_OordrqqU65a_QbmvnWwf33b1SW-DsiQI1sX6oP1R1WVtqzD4wHpAER3xiQ=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Gymtaar&query_place_id=ChIJpekan-8b6zkRfByl4DYRqrQ
Fitness Evolution,Gym,Gym,"Madhyapur Thimi, Nepal",Madhyapur Thimi,27.6740433,85.3885384,4.4,48,0,0,0,0,0,90.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyiTVwDMBmZE2c7eVeQhe1-Tso2K11TSrk5Lt9PRl6FxgWHMZSlQr__fl-3U--v4m2f16nkVUm2qQWP4J9anT1SjqTpevX-hoW5clHQ1feXL-s0JfKCiP24oz9bdmxXUGG0kBfXHg=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Fitness%20Evolution&query_place_id=ChIJ-X1MqrAb6zkRS68fQFlDI34
Gym Go Fit,Gym,Gym,"Amar Hall Park, Anantalingeshwar, Nepal",Anantalingeshwar,27.669819,85.3852254,4.6,70,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyNv1E3tGCOLKbWjakRqtQiGhDFWjDvcXUek1NZkkWD3TaY1zkhD-dXqsgA5gRXOZQsBNrQuPXxpXTmbIg3MG9klszuiM30_DP2DvpdWAUCZBmjQNQVsBa3x5mF5avlPraILHcz=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Gym%20Go%20Fit&query_place_id=ChIJPy0fOMQb6zkRaqiGtF-YjrQ
Iron Echo Gym,Gym,Gym,"Kadaghari Medical chowk, Kathmandu 44600, Nepal",Kathmandu,27.6956099,85.3739245,3.4,5,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/p/AF1QipNKNLUPjL8uRFtz7zltG_mFC3QcA9wrNHu5aF8W=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Iron%20Echo%20Gym&query_place_id=ChIJQZPJ1hMZ6zkR23qmE7wAU70
ENERGY FITNESS GYM,Gym,Gym,"Balkot, Balakot, Nepal",Balakot,27.6641055,85.3673229,4.7,68,0,0,0,0,0,112.0,https://lh3.googleusercontent.com/p/AF1QipPWHkztUMOMV5iyitwUZHYTHatJLaiwCWpNmYo=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=ENERGY%20FITNESS%20GYM&query_place_id=ChIJESTUNhEb6zkRcoIeEANyaV8
Alctron Gym,Gym,Gym,"Bhaktapur 44800, Nepal",Bhaktapur,27.6756617,85.3740391,4.6,36,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/p/AF1QipMO6__jm7O5uys-HTMpst-QJIP6pd05uJAlzYx6=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Alctron%20Gym&query_place_id=ChIJ4bd9uLYb6zkR-UuSbez91UQ
"Open GYM Facilities - Bishnu kundol, Thimi",Gym,Gym,"M9GM+WG3, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6771554,85.3836358,5.0,1,0,0,0,0,0,168.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyvBEcmdsJUAChr7vPwSfLlIutkllykJD0HpB2yBAiDxkWbuOtENMrOJGNqVk54em9ViB26i4RkfLxIwGi9JoqLzldaHB-soZvrTSiWxnyNIsicFDk0NgE0_xOUdYZV_vt7b-Tim6cX50DF=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Open%20GYM%20Facilities%20-%20Bishnu%20kundol%2C%20Thimi&query_place_id=ChIJjxnzIwAb6zkRs74kXBi0Dlc
Gym Junkies,Gym,Gym,"10 Jagati-KamalBinayak Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.6773436,85.4404356,4.9,64,0,0,0,0,0,101.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz-EJ2zcDF6P5pslisnF0eq2JApSbpGpdhbHNx9wl82UzMH5ABFb_-CHw1o2m5_wokhYrfypG_ZTUSXLc37HMNoc6V74AvhwbXU-QuMo5wSJ9QoZmR-zZM0_vRw1yh4w1B_vN1Y=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Gym%20Junkies&query_place_id=ChIJn93wkxQb6zkRICU59aQIY9Y
Gym Hall (Radhe Radhe),Gym,Gym,"M9GX+MGH, Unnamed Road, Madhyapur Thimi, Nepal",Madhyapur Thimi,27.676697,85.3988702,4.5,10,0,0,0,0,0,109.08,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyH1rZsDAR0wfF2qjL6ryX6eCy2y-1d7SD_64LGcgit4XZKo_hELMboNoGM1rkExdVtOH1boL27OzReR8Sha9p60_fAHS1PKH1pyhMVEprZ9_Pe6cEiFXQoC8XswlJGs6oxehokYw=w683-h240-k-no,https://www.google.com/maps/search/?api=1&query=Gym%20Hall%20(Radhe%20Radhe)&query_place_id=ChIJw1z5GiUb6zkRpNi9stkBCfQ
Gymcha Radhe Radhe,Gym,Gym,"AITC St, Bhaktapur, Nepal",Bhaktapur,27.6787885,85.3972428,4.5,15,0,0,0,0,0,95.5,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyhYRb4HxkX_6yMExfZdlpdp288-kJUAutKiBnRz42Te_Og14XmHS8W8qze14rFD4Rn1gztK7n7O5axZnpTZuK8qHGrJ8DeW6dyo-aZ-J_EaA4uoddA8CkAoYX4cpmOGqle5kGdLUVcRySd=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Gymcha%20Radhe%20Radhe&query_place_id=ChIJ-Qj2BoMb6zkRjpUdWN2V1Nc
