name,lat,lng,category,banks_count_1km,banks_weight_1km,education_count_1km,education_weight_1km,health_count_1km,health_weight_1km,temples_count_1km,temples_weight_1km,other_count_1km,other_weight_1km,cafe_weight,poi_composite_score
Thimi burger house and crunchy fried chicken,27.6718921,85.3855725,Restaurant,43,20.756411533337328,5,1.8268237049622535,12,4.478797178416416,151,62.892257594927585,53,22.582191371925298,0.6306420557716643,2.373829749166706
Food juction,27.6773798,85.3832487,Family restaurant,50,24.41228136586426,4,1.623120001225628,11,4.008624925528838,150,62.4293641770807,53,22.28726652266472,0.5801028097535045,2.3708250135622584
Baleshi Food Hub,27.6774375,85.3978125,Restaurant,38,19.312032734199633,40,15.029614778231574,48,20.24719972072997,134,55.18034009203081,50,21.2009137134544,0.6418816010661614,2.3690288487967073
Kuncha Pasal,27.6828118,85.3859487,Restaurant,42,20.938047227962436,4,1.623120001225628,10,3.6690546275004188,144,59.473184385855674,48,20.526955515386568,0.8020872205731703,2.3678932105536683
महिम क्याफे,27.680051,85.386488,Cafe,45,22.574923153008946,5,1.9897866679222946,11,4.057943516435604,154,63.97393607559958,53,22.84873772230799,0.6010784920363198,2.3677099237719443
Suku Lasa Bhoye Chhen & Sekuwa,27.6776624,85.3963624,Family restaurant,40,20.504185985760266,33,12.206887637578042,40,17.228976214033015,142,58.78100327239029,53,22.53980784291365,0.6010784920363198,2.3674155704680295
Dhungro Lekali Kitchen,27.6735106,85.3854431,Fast food restaurant,45,21.738724445550602,4,1.623120001225628,12,4.478797178416416,154,64.22407859366524,55,23.011056528213935,0.5801028097535045,2.3667740686620666
Tasty mo mo center,27.6804904,85.3859317,Restaurant,46,23.12751468136753,4,1.623120001225628,10,3.6690546275004188,153,63.52923037973116,52,22.479038666879923,0.6010784920363198,2.365368724859273
Chiya guff,27.6765533,85.3773701,Coffee shop,48,23.883935464718462,2,0.8099228582392453,10,3.729308810431845,158,65.13245647128215,55,22.59165738508107,0.7021569840726396,2.363530528189137
Makai Ghar Sekuwa Palace,27.6769375,85.3986406,Restaurant,38,19.312032734199633,42,15.503630978111751,50,21.03819604368424,127,52.289568412267364,50,21.31707025941448,0.6418816010661614,2.362613083727924
90's Cafe,27.6742191,85.3899348,Coffee shop,34,16.69009264588544,15,5.170755095625143,19,7.979482045079512,150,62.52465720967367,51,21.428060298455293,0.7375566793086629,2.3621118512787165
Mama Bhanja Fast Food,27.6775481,85.3985095,Restaurant,38,19.312032734199633,42,15.503630978111751,50,21.03819604368424,127,52.35748168957877,49,20.89131223937524,0.6516177380544796,2.3612034857770263
Syanko Katti Roll,27.67545,85.3980694,Restaurant,37,19.011004506436755,42,14.786790026653403,51,21.57809762370201,128,52.64991353967717,56,23.841887670300093,0.6010784920363198,2.3584023046247395
Om Newari Khaja Ghar,27.6800629,85.386673,Restaurant,45,22.574923153008946,5,1.9897866679222946,11,4.057943516435604,154,63.97500445166894,53,22.84873772230799,0.6010784920363198,2.3574232852424424
Jiwan Dairy and Coffee Shop,27.674399,85.3803331,Coffee shop,44,21.656953336998765,3,1.150433017007727,10,3.729308810431845,162,66.86100218717705,57,23.44386570254933,0.7021569840726396,2.3571622814759463
Sarkar Newa Khaja Ghar,27.6802712,85.3858719,Restaurant,47,23.737100380861015,4,1.623120001225628,10,3.6690546275004188,154,63.87843672895262,52,22.479038666879923,0.5801028097535045,2.3552663489812344
Ta Nani Cafe,27.677763,85.385635,Coffee shop,48,23.976494320260898,4,1.623120001225628,11,4.008624925528838,157,65.34939967709279,56,23.929510898992,0.5,2.355052702990819
Coffee Corner,27.6826986,85.3871536,Coffee shop,39,19.564337993977038,4,1.5251019049326242,11,4.057943516435604,146,60.434824986580985,45,19.213730172173264,0.8407086585490307,2.355042444393641
Vintage Tea House,27.6815247,85.386297,Cafe,43,21.264854118599953,5,1.9897866679222946,10,3.6690546275004188,152,63.23690921351229,50,21.49232818812986,0.6974513049774942,2.3544898913532117
Aaunus khanus tass and sekuwa,27.6773125,85.3979531,Restaurant,38,19.312032734199633,41,15.317356468289375,49,20.64046971821224,131,53.88359028704291,50,21.2009137134544,0.6173484952239897,2.3523973682763373
Shreya Newari Khaja Ghar,27.674057,85.4421886,Family restaurant,37,17.26042500090311,103,33.35417286353469,88,37.71203735776294,206,86.72894395506665,86,34.75128019637076,0.55053924601816,2.3512088713461434
Universal Star Foodland,27.6740956,85.3747591,Restaurant,42,21.26607106655829,3,1.1577489452096297,9,3.4221855949294655,150,62.37223589447661,58,23.889051299382277,0.7775541147309986,2.3500936265217702
Samsara Restro,27.6692896,85.3859474,Fast food restaurant,35,17.033376936015877,4,1.4815856097126785,11,4.493542995416217,139,57.83301486080401,46,19.433210417712576,0.8952259484875396,2.349963458166058
GLOS CAFE & RESTRO,27.677704,85.3977069,Restaurant,38,19.312032734199633,40,15.029614778231574,46,19.24966180031224,136,56.326818753519184,49,20.83054334305111,0.6173484952239897,2.349381683203906
Shandar Momo - Gatthaghar (शानदार मःमः),27.673639,85.3734622,Dumpling restaurant,40,20.565249178934913,2,0.8125108499600547,9,3.4221855949294655,130,53.83583070823438,50,20.40408052240357,0.8736021488741454,2.348062066568547
Indrayani Hub,27.6782144,85.3856289,Fast food restaurant,48,23.976494320260898,4,1.623120001225628,10,3.6690546275004188,158,65.73948915973051,55,23.691985756606346,0.5,2.347324686918433
6/9 Khaja Ghar,27.6784061,85.3863721,Fast food restaurant,48,23.976494320260898,5,1.9897866679222946,12,4.528115769323183,156,64.75877354258694,55,23.691985756606346,0.5,2.3459087853305993
Aaylaa Garden Resturant,27.6768247,85.3752789,Restaurant,45,22.75532242978517,2,0.8099228582392453,11,4.189874375306491,154,63.60238410177966,50,20.382717077738693,0.7526962300907996,2.341041879728624
Kalinchok cafe,27.677957,85.3834875,Bar,52,25.79133104454871,4,1.623120001225628,11,4.008624925528838,150,62.4293641770807,53,22.28726652266472,0.5,2.3399928832009067
Orenda Square,27.6800967,85.3859665,Tea store,47,23.737100380861015,5,1.9897866679222946,10,3.6690546275004188,154,63.87843672895262,53,22.84873772230799,0.55053924601816,2.339146200212034
YaNi cafe,27.6732158,85.3798578,Cafe,47,23.060809195874025,3,1.150433017007727,10,3.729308810431845,160,66.42909144510986,57,23.29443240879288,0.6516177380544796,2.3370661306482496
Sarlahi Khaja Ghar,27.6687012,85.4129098,Fast food restaurant,32,16.87405145787643,130,44.703835612395665,127,52.968832479675726,72,29.39070011726522,71,28.05767357380547,0.55053924601816,2.3356167460475303
Lets Celebrate Family Resturant,27.67378,85.4421313,Restaurant,38,17.715774216361755,105,33.825670448133856,88,37.71203735776294,212,89.0697229259404,90,35.9089923162462,0.5,2.3352034009790064
Chhoyala house,27.6755983,85.3913541,Restaurant,33,16.043056941781487,22,8.055377222797276,26,11.274479162551081,151,62.53464923753111,53,22.640702674056858,0.7107448655251688,2.334126217388847
MOMO CAFE,27.6709016,85.3842039,Fast food restaurant,41,19.632994486398193,3,1.2778819059760531,11,4.008624925528838,145,60.55190201303581,51,21.42205819622647,0.7429600931024811,2.33389214042266
Daju bhai dharane sekuva kuna,27.6775532,85.3974353,Restaurant,37,18.595789404974976,39,14.412475787276195,45,18.855670302107814,138,57.01876319798754,50,21.335823073077037,0.6010784920363198,2.3324736046608114
Diamond Dai ko Cafe,27.6769718,85.3827368,Coffee shop,46,22.216605481395103,4,1.623120001225628,10,3.729308810431845,151,62.91981971130518,52,21.436374963857787,0.6748370656573115,2.331226755070295
Sushmita Khaja Ghar,27.6696088,85.4127312,Fast food restaurant,30,16.273374553272657,128,44.435787223417265,123,51.59069756368829,76,31.110080245859596,74,28.82777665653209,0.55053924601816,2.3251853114387613
U.S Fast Food,27.6727206,85.3846813,Restaurant,45,21.738724445550602,4,1.623120001225628,11,4.008624925528838,154,64.6258337886659,57,24.323745084838198,0.55053924601816,2.3249009026307217
Madhyapur A.One Food House Digutol,27.679259,85.3858656,Restaurant,48,23.976494320260898,5,1.9897866679222946,10,3.6690546275004188,156,64.75877354258694,54,23.33643020103005,0.5,2.3237831133568716
Bisauni Restro,27.6767413,85.375151,Restaurant,44,22.09484099630335,2,0.8099228582392453,11,4.189874375306491,153,63.108435229054805,51,20.729939299974223,0.7429600931024811,2.321408294900944
A.G LIQUOR SHOP,27.6756092,85.3975034,Bar,38,19.350669087453404,39,14.240379064563685,48,20.24719972072997,131,53.984829023461714,55,23.471517299896796,0.55053924601816,2.32037463139894
Fast and Fresh Food,27.6750259,85.3978356,Fast food restaurant,36,18.439521404686325,42,14.786790026653403,51,21.57809762370201,125,51.5508496980256,55,23.27722758029663,0.5801028097535045,2.317516336863137
Shivakoti Tea Shop,27.6754601,85.3975955,Tea house,38,19.350669087453404,40,14.426653574386066,48,20.24719972072997,130,53.59815865055246,55,23.471517299896796,0.55053924601816,2.317337521067774
Pride food cafe,27.672983,85.3855632,Restaurant,44,21.118961816017297,4,1.623120001225628,12,4.478797178416416,152,63.418340366616526,55,23.011056528213935,0.55053924601816,2.3161289189548255
Rajendra Khaja Ghar,27.680102,85.3866159,Fast food restaurant,45,22.574923153008946,5,1.9897866679222946,11,4.057943516435604,154,63.97500445166894,53,22.84873772230799,0.55053924601816,2.309214010835138
Thimi Live Bakery & Reading Hub,27.6699223,85.3858031,Bakery,37,17.869671612111485,4,1.4815856097126785,12,5.072342886883613,141,58.7590670806637,50,21.654699729532958,0.7219844108196658,2.3080214115132653
Lotus Sekuwa & Cafe,27.6740751,85.374894,Restaurant,42,21.26607106655829,3,1.1577489452096297,9,3.4221855949294655,152,63.17340508635453,58,23.889051299382277,0.7253763116754715,2.3069442614075912
CAFE D.KEBAH:,27.676537,85.3930194,Cafe,35,17.061132588168352,23,8.500535319133027,32,13.861528186388735,150,62.01721963153281,58,24.643666661293356,0.6010784920363198,2.3017678068699317
"Dahi, tasty curd",27.6803154,85.3840549,Restaurant,51,25.16875976654574,4,1.623120001225628,10,3.6690546275004188,152,62.86677332561471,51,21.7326930263236,0.5,2.3009039434982923
Chicken Station Kamalbinayak,27.6783067,85.4407137,Restaurant,34,16.379140212552404,96,32.069930983662886,87,36.946762615599106,193,81.60348901239604,84,33.888537862459856,0.5801028097535045,2.3004260766439257
Lakshmi Khaja Ghar,27.668624,85.4118629,Fast food restaurant,29,15.701891451522224,118,41.30274996555373,120,50.47767055464513,56,22.917398427736114,66,26.24701589344081,0.6678877412421497,2.2988003169807634
Puzzles: Not Just A Café,27.6697722,85.3769534,Restaurant,40,20.565249178934913,2,0.8125108499600547,9,3.4221855949294655,128,53.190445697501914,54,21.940048406357178,0.7707666388164791,2.2937734011752413
Snacks baa cafe &Thakali kitchen,27.6767792,85.3982713,Family restaurant,38,19.312032734199633,41,14.886491987156372,49,20.64046971821224,128,52.7046680124346,51,21.70619344348033,0.55053924601816,2.292119316430444
Timal jaksan tea coffee and kirana shop,27.6732766,85.3790923,Coffee shop,47,23.344846239331034,3,1.150433017007727,10,3.729308810431845,160,66.42722966705098,59,24.068677921662896,0.5801028097535045,2.2914651034467868
Laxmipooja Khaja Ghar लक्ष्मीपूजा खाजा घर,27.6781954,85.3831285,Coffee shop,52,25.79133104454871,4,1.623120001225628,11,4.008624925528838,149,62.05423195941339,53,22.28726652266472,0.5,2.2885275160618432
Belis Bakery,27.6720391,85.3878463,Coffee shop,39,19.053642100813402,7,2.5727141528298083,14,6.082829602896941,147,61.16692427252542,51,21.765428577617588,0.6010784920363198,2.288426299700321
Sagar fast food and cafe,27.6766699,85.3763603,Restaurant,47,23.641078321852067,2,0.8099228582392453,11,4.189874375306491,156,64.29552135670697,53,21.589854000948414,0.6418816010661614,2.287941844911404
Yomari Cafe,27.6742924,85.3732771,Restaurant,41,20.86627740669779,2,0.8125108499600547,9,3.4221855949294655,132,54.492839831357784,47,18.976108371848152,0.8280933607491585,2.2877496284617207
चाट हाउस 111,27.6741078,85.3739408,Fast food restaurant,41,20.86627740669779,3,1.1577489452096297,9,3.4221855949294655,137,56.432518193837964,53,21.595767086280457,0.7822597938261441,2.286962219482752
Kausi Restro,27.6786452,85.3984384,Restaurant,41,20.992914730046287,39,14.65924440782828,50,20.961664862929553,130,53.52803442516429,48,20.54409001713971,0.55053924601816,2.2867126960401736
The Messiah Cafe,27.6721803,85.3857481,Restaurant,43,20.756411533337328,5,1.8268237049622535,12,4.478797178416416,149,62.05236068899102,52,22.009180426904834,0.55053924601816,2.2850971173512193
Street harvest restaurant,27.6737357,85.3801585,Fast food restaurant,46,22.763354717302278,3,1.150433017007727,10,3.729308810431845,161,66.93625343103488,58,23.808543314203472,0.6010784920363198,2.284703313142603
Gatthaghar Food Cafe,27.674598,85.3742549,Family restaurant,42,21.26607106655829,3,1.1577489452096297,9,3.4221855949294655,146,60.266306602065356,56,22.828347875639754,0.7346969904479794,2.2819377958303457
Momo Crave,27.6790358,85.3987492,Family restaurant,41,20.992914730046287,39,14.65924440782828,48,19.785238767348304,126,51.90023991468632,47,20.21501396753195,0.5801028097535045,2.280937591409793
Sujit bakrey,27.6599618,85.4317119,Bakery,43,21.103074248528056,113,36.04606020339332,87,35.51823603559073,185,77.36828438274989,58,22.040306461185956,0.5,2.2807286168731364
LUKY SEVEN DUDH DAIRY & CAFE,27.6771219,85.3981313,Coffee shop,38,19.312032734199633,41,14.886491987156372,49,20.64046971821224,129,53.13304095142321,50,21.2009137134544,0.55053924601816,2.273981357798288
TWIST Newari Khaja Ghar & Restaurant,27.6777557,85.3976924,Restaurant,37,18.595789404974976,40,15.029614778231574,46,19.24966180031224,136,56.326818753519184,49,20.83054334305111,0.55053924601816,2.271802317499302
MUKBANG KOREAN BBQ & GRILL,27.6760139,85.3978358,Korean restaurant,38,19.312032734199633,40,14.426653574386066,49,20.64046971821224,131,53.95713300955049,55,23.25931742025099,0.5,2.2716972360093335
Under Ground Cafe,27.673449,85.377165,Cafe,44,21.99855621884083,3,1.1577489452096297,10,4.0009854863968615,158,65.83743604115742,61,25.130742871683772,0.5801028097535045,2.2709634372573317
Hardik Restaurant and Hotel,27.6764265,85.3976102,Restaurant,38,19.312032734199633,39,14.240379064563685,48,20.24719972072997,133,54.78605528414296,53,22.396380604306106,0.5,2.269998791662668
Cocktail newari khaja ghar and sekuwa corner,27.677634,85.3914002,Family restaurant,37,18.4401822668528,18,6.829323698836455,20,8.085687874029002,151,62.65889427919642,53,22.54554441591712,0.6173484952239897,2.269800112160155
नेवा खाजा घर,27.6776203,85.3965558,Restaurant,40,20.504185985760266,35,12.748205747184683,41,17.58611907119798,140,58.01205932098954,52,22.158855461920453,0.5,2.267823945214586
Purbeli bhanchha ghar.& थकाली खाना।,27.6736555,85.3737886,Restaurant,40,20.565249178934913,2,0.8125108499600547,9,3.4221855949294655,135,55.98157167164756,52,21.163781782345307,0.7759155576936313,2.2673682293602555
ABA Fast Food Cafe,27.6731697,85.3815567,Restaurant,43,21.04591049354061,4,1.623120001225628,10,3.729308810431845,157,65.2113800381552,56,23.302346732995467,0.6516177380544796,2.2665850080905905
Abi Khaja Ghar And Fastfood,27.6729471,85.3906084,Restaurant,33,16.043056941781487,18,6.394411254036306,24,10.275861980373968,147,61.29283773350113,56,23.952094824800227,0.6418816010661614,2.2662267261259297
Alex and Aliz Snooker House,27.6784628,85.3922811,Sports bar,37,18.4401822668528,20,7.5892396566014035,23,9.574624062055744,149,61.70547299214165,50,21.437667476174667,0.6306420557716643,2.265761652116079
Cozy Food Cafe (CFC),27.671833,85.3878811,Restaurant,39,19.053642100813402,7,2.5727141528298083,14,6.082829602896941,146,60.82025760584595,51,21.765428577617588,0.5801028097535045,2.263776228482378
Bhansa Ghar,27.6730011,85.3856447,Breakfast restaurant,44,21.118961816017297,5,1.8268237049622535,12,4.478797178416416,152,63.418340366616526,53,22.37029153804141,0.5,2.2635033042638395
Jai MataDi Sweet and Chat House,27.6695517,85.410913,Restaurant,29,15.328523616044318,105,36.86741362081583,108,45.02301360688648,54,22.465278137653502,62,25.1273168824525,0.6516177380544796,2.2629385970406672
Shailungeshwor Dairy & Bakery,27.6731362,85.3800252,Bakery,47,23.060809195874025,3,1.150433017007727,10,3.729308810431845,160,66.42909144510986,57,23.29443240879288,0.5801028097535045,2.2578061084723853
Aageno Sekuwa Ghar,27.6733981,85.3743297,Barbecue restaurant,41,20.86627740669779,2,0.8125108499600547,9,3.4221855949294655,139,57.65530123393991,54,22.083459565002524,0.7253763116754715,2.254594865163967
Sunapati Ramechhap Khaja Ghar,27.6702942,85.4112787,Bar,31,16.370902891187576,109,37.65404350206797,112,46.82545843542977,56,23.26422330415849,65,26.267449981832236,0.55053924601816,2.254302763508725
Aaunty ko chiya pasal,27.67656,85.377639,Cafe,49,24.231157686953992,3,1.150433017007727,10,3.729308810431845,158,65.13245647128215,55,22.59165738508107,0.5801028097535045,2.2536878597188488
Everyday is friday,27.6747414,85.3904894,Nepalese restaurant,33,16.043056941781487,19,6.677986277470409,20,8.414290438295005,153,63.69550600826138,52,22.217670285254922,0.6306420557716643,2.253327019554809
Aadhya's Bakery,27.6768654,85.3919935,Bakery,37,18.4401822668528,22,8.055377222797276,25,10.857342534657707,151,62.436287485671656,52,22.162885097282384,0.5801028097535045,2.2508780310127787
Prajapati Snooker & Pool House,27.6824224,85.3869475,Sports bar,39,19.564337993977038,5,1.9897866679222946,11,4.057943516435604,147,60.90271248207759,46,19.687882993944335,0.7065772901240378,2.245724657668076
Madhyapur Fast Food,27.68278,85.385764,Fast food restaurant,42,20.938047227962436,4,1.623120001225628,10,3.6690546275004188,144,59.473184385855674,48,20.526955515386568,0.6678877412421497,2.244449208108179
RBrr Khaja ghar,27.6644892,85.414486,Restaurant,35,18.023473083141823,126,42.15206548821784,124,51.14688214261967,75,30.936036309945543,68,26.99202938401342,0.5,2.243816070325636
Dinoj's Cafe & Restaurant,27.6711905,85.3880247,Coffee shop,38,18.393258789484904,7,2.4417617719067644,14,6.082829602896941,144,59.99635958950847,50,21.38276925898285,0.6173484952239897,2.2432298584883794
Shree Krishnarpanam Sweets And Chaat House,27.674294,85.374302,Restaurant,41,20.86627740669779,3,1.1577489452096297,9,3.4221855949294655,143,59.03808171745588,55,22.263687785636286,0.7065772901240378,2.2421336993312924
Saila saili pasal,27.6782206,85.3945506,Coffee shop,37,18.66179049848121,26,9.844489930938435,36,15.298451741286017,145,59.76064510618583,54,23.122152743797777,0.55053924601816,2.2417721091799416
Maa’s Cafe,27.6708336,85.4091961,Cafe,27,13.731392632655778,86,30.754858954649887,88,37.170346403612314,38,15.990417200889572,53,21.907483617225726,0.7894847810256198,2.2406152721774286
Neeva’s Cafe & Pizzeria,27.673457,85.3743608,Coffee shop,41,20.86627740669779,2,0.8125108499600547,9,3.4221855949294655,139,57.65530123393991,54,22.083459565002524,0.7107448655251688,2.2400174763887537
Numbur thakali kitchen,27.6742975,85.3730486,Family restaurant,40,20.565249178934913,2,0.8125108499600547,9,3.4221855949294655,128,52.68572325880479,47,18.976108371848152,0.8054791214289758,2.2395351328353374
Hospital canteen,27.6722508,85.3879495,Restaurant,39,19.053642100813402,8,2.9393808195264755,14,6.082829602896941,148,61.56256931072322,51,21.765428577617588,0.55053924601816,2.2393486943784
Samjhana Chatpate and Panipuri,27.6749768,85.3978151,Fast food restaurant,36,18.439521404686325,42,14.786790026653403,51,21.57809762370201,125,51.5508496980256,55,23.27722758029663,0.5,2.2377094751374673
